0.040000, -0.996000, 1.898980, 1.898980, 0.451875
0.060000, -0.994000, 0.373516, 1.135295, 0.397656
0.080000, -0.992000, -4.415488, -0.469596, -0.059907
0.100000, -0.990000, -0.718115, 0.452472, 0.148668
0.120000, -0.988000, 2.307140, 1.061310, 0.257594
0.140000, -0.986000, -4.046256, -0.021152, 0.109306
0.160000, -0.984000, -7.142210, -0.489611, 0.046834
0.180000, -0.982000, -0.856134, 0.310986, 0.145526
0.200000, -0.980000, 2.904433, 0.745325, 0.191204
0.220000, -0.978000, 2.916725, 0.748146, 0.189600
0.240000, -0.976000, -2.628752, 0.202282, 0.139845
0.260000, -0.974000, -2.170065, 0.234927, 0.140121
0.280000, -0.972000, -0.754710, 0.348574, 0.150291
0.300000, -0.970000, -7.042625, -0.172384, 0.109415
0.320000, -0.968000, 2.772700, 0.572332, 0.161625
0.340000, -0.966000, 2.805256, 0.576978, 0.163287
0.360000, -0.964000, -7.115413, -0.132947, 0.112566
0.380000, -0.962000, -1.439565, 0.239730, 0.136014
0.400000, -0.960000, 2.965581, 0.528578, 0.153706
0.420000, -0.958000, -0.624261, 0.296772, 0.138457
0.440000, -0.956000, 0.199751, 0.344417, 0.139943
0.460000, -0.954000, 6.415274, 0.731311, 0.162753
0.480000, -0.952000, -1.740918, 0.243524, 0.133410
0.500000, -0.950000, -8.193543, -0.153954, 0.108470
0.520000, -0.948000, -2.132466, 0.183232, 0.126291
0.540000, -0.946000, 0.903611, 0.353176, 0.134932
0.560000, -0.944000, -3.189734, 0.113684, 0.120257
0.580000, -0.942000, -1.472238, 0.200978, 0.123661
0.600000, -0.940000, 2.496833, 0.421052, 0.134930
0.620000, -0.938000, -2.511916, 0.139848, 0.118354
0.640000, -0.936000, -1.387704, 0.193522, 0.119881
0.660000, -0.934000, 1.432570, 0.345359, 0.127130
0.680000, -0.932000, -3.357775, 0.078121, 0.111353
0.700000, -0.930000, -0.900848, 0.202976, 0.116671
0.720000, -0.928000, -1.027403, 0.190434, 0.114754
0.740000, -0.926000, -1.853815, 0.138720, 0.110572
0.760000, -0.924000, -0.429687, 0.209371, 0.113062
0.780000, -0.922000, -0.034126, 0.227107, 0.112794
0.800000, -0.920000, -1.569577, 0.139472, 0.106805
0.820000, -0.918000, -5.731181, -0.097279, 0.092344
0.840000, -0.916000, 1.356436, 0.273536, 0.110634
0.860000, -0.914000, -0.253781, 0.185675, 0.104764
0.880000, -0.912000, -1.519897, 0.112408, 0.099440
0.900000, -0.910000, 2.588817, 0.331080, 0.109971
0.920000, -0.908000, -1.794165, 0.095216, 0.096174
0.940000, -0.906000, -0.879118, 0.137961, 0.097014
0.960000, -0.904000, -1.092490, 0.121363, 0.094725
0.980000, -0.902000, -0.244663, 0.162445, 0.095557
1.000000, -0.900000, -5.026548, -0.103019, 0.079694
1.020000, -0.898000, 2.646864, 0.301085, 0.099795
1.040000, -0.896000, 1.849682, 0.262652, 0.096799
1.060000, -0.894000, -3.401231, -0.022052, 0.080189
1.080000, -0.892000, -0.118565, 0.146265, 0.087621
1.100000, -0.890000, -5.357086, -0.143662, 0.070393
1.120000, -0.888000, 5.354582, 0.426235, 0.099498
1.140000, -0.886000, 3.710565, 0.349673, 0.094833
1.160000, -0.884000, -4.814802, -0.108612, 0.069030
1.180000, -0.882000, -3.635266, -0.059265, 0.069747
1.200000, -0.880000, -5.449646, -0.171227, 0.061744
1.220000, -0.878000, 2.304981, 0.236137, 0.081892
1.240000, -0.876000, 7.437174, 0.522184, 0.096572
1.260000, -0.874000, -1.695265, 0.041254, -1.154210
1.280000, -0.872000, -6.272092, -0.215887, -1.406167
1.300000, -0.870000, -1.688437, -1.688437, -2.530414
1.320000, -0.868000, 1.492465, 1.492465, 0.781389
1.340000, -0.866000, 0.376585, 0.933828, 0.431960
1.360000, -0.864000, -3.943577, -0.513620, 0.146582
1.380000, -0.862000, -5.835697, -0.999731, 0.049107
1.400000, -0.860000, -1.296448, -0.092405, 0.229697
1.420000, -0.858000, 1.181925, 0.323421, 0.290802
1.440000, -0.856000, 3.063449, 0.599588, 0.321932
1.460000, -0.854000, 2.429322, 0.520356, 0.309419
1.480000, -0.852000, -2.055906, -0.003100, 0.252878
1.500000, -0.850000, -1.872440, 0.010326, 0.251457
1.520000, -0.848000, -5.451012, -0.349763, 0.221578
1.540000, -0.846000, -0.986554, 0.046777, 0.250750
1.560000, -0.844000, 1.987778, 0.299117, 0.273231
1.580000, -0.842000, -4.045630, -0.193236, 0.232324
1.600000, -0.840000, -1.388562, 0.001880, 0.245580
1.620000, -0.838000, 2.778705, 0.307019, 0.265307
1.640000, -0.836000, 0.656334, 0.158787, 0.254482
1.660000, -0.834000, -1.922209, -0.020679, 0.240489
1.680000, -0.832000, -0.026517, 0.100266, 0.247029
1.700000, -0.830000, 3.073157, 0.301542, 0.258044
1.720000, -0.828000, -2.103352, -0.023552, 0.237242
1.740000, -0.826000, -2.117352, -0.031212, 0.234520
1.760000, -0.824000, 1.755020, 0.200061, 0.247223
1.780000, -0.822000, -1.021791, 0.035166, 0.236000
1.800000, -0.820000, -2.169096, -0.037285, 0.230377
1.820000, -0.818000, -4.112842, -0.159091, 0.221506
1.840000, -0.816000, -0.614727, 0.032053, 0.230538
1.860000, -0.814000, -2.488376, -0.079791, 0.222629
1.880000, -0.812000, -4.810728, -0.221754, 0.212684
1.900000, -0.810000, -0.241395, 0.022569, 0.224217
1.920000, -0.808000, 1.273307, 0.105044, 0.227262
1.940000, -0.806000, 3.322939, 0.221718, 0.232344
1.960000, -0.804000, 2.608969, 0.189341, 0.229530
1.980000, -0.802000, -4.894274, -0.223390, 0.205470
2.000000, -0.800000, -2.939655, -0.129768, 0.208419
2.020000, -0.798000, 2.352217, 0.153981, 0.222147
2.040000, -0.796000, -1.248494, -0.040264, 0.210234
2.060000, -0.794000, -5.457007, -0.277895, 0.195391
2.080000, -0.792000, 3.516089, 0.200169, 0.219320
2.100000, -0.790000, 0.241186, 0.028118, 0.208826
2.120000, -0.788000, -3.408736, -0.173469, 0.196198
2.140000, -0.786000, 1.834235, 0.103956, 0.209376
2.160000, -0.784000, -2.333425, -0.121240, 0.195709
2.180000, -0.782000, -2.425771, -0.134278, 0.193063
2.200000, -0.780000, 1.168893, 0.054832, 0.201476
2.220000, -0.778000, 0.273363, 0.007724, 0.197473
2.240000, -0.776000, -0.606618, -0.040885, 0.193264
2.260000, -0.774000, -1.069492, -0.069047, 0.190051
2.280000, -0.772000, -2.916947, -0.174577, 0.182510
2.300000, -0.770000, 2.628529, 0.120170, 0.196629
2.320000, -0.768000, 2.121489, 0.098999, 0.194280
2.340000, -0.766000, -0.100321, -0.017300, 0.186671
2.360000, -0.764000, -1.038031, -0.069378, 0.182264
2.380000, -0.762000, -5.426753, -0.313679, 0.167146
2.400000, -0.760000, -5.510930, -0.334960, 0.163558
2.420000, -0.758000, 5.671126, 0.261196, 0.193774
2.440000, -0.756000, 4.613224, 0.218532, 0.190692
2.460000, -0.754000, -5.658594, -0.332092, 0.159648
2.480000, -0.752000, -5.237797, -0.326010, 0.157546
2.500000, -0.750000, -1.726714, -0.149820, 0.164765
2.520000, -0.748000, -3.316596, -0.243672, 0.157665
2.540000, -0.746000, -2.363433, -0.202819, -1.036236
2.560000, -0.744000, 4.679269, 0.174775, -0.951305
2.580000, -0.742000, 1.226986, 1.226986, 1.830949
2.600000, -0.740000, -1.271196, -1.271196, -0.627657
2.620000, -0.738000, -2.938214, -2.105747, -0.688693
2.640000, -0.736000, 1.183427, -0.728225, -0.408113
2.660000, -0.734000, -2.462469, -1.643401, -0.504031
2.680000, -0.732000, -7.277637, -2.622395, -0.694466
2.700000, -0.730000, 2.495537, -0.967818, -0.436464
2.720000, -0.728000, 3.164076, -0.862031, -0.419267
2.740000, -0.726000, -1.128375, -1.412121, -0.486160
2.760000, -0.724000, -2.314370, -1.549720, -0.498782
2.780000, -0.722000, 5.432703, -0.720696, -0.420160
2.800000, -0.720000, 0.719475, -1.170195, -0.455002
2.820000, -0.718000, -4.515173, -1.645676, -0.498640
2.840000, -0.716000, -2.259774, -1.455702, -0.478951
2.860000, -0.714000, -0.241345, -1.290993, -0.466579
2.880000, -0.712000, -0.444455, -1.302870, -0.464311
2.900000, -0.710000, 0.850550, -1.202565, -0.457357
2.920000, -0.708000, 3.041539, -1.038211, -0.443413
2.940000, -0.706000, -4.440482, -1.545070, -0.475865
2.960000, -0.704000, -1.832770, -1.375334, -0.463847
2.980000, -0.702000, 2.033676, -1.121635, -0.446260
3.000000, -0.700000, -0.742553, -1.289256, -0.454872
3.020000, -0.698000, -1.962632, -1.362577, -0.458064
3.040000, -0.696000, -1.754589, -1.349944, -0.455904
3.060000, -0.694000, -3.171940, -1.435636, -0.459751
3.080000, -0.692000, 1.958918, -1.133309, -0.441042
3.100000, -0.690000, -2.165195, -1.366648, -0.452676
3.120000, -0.688000, -5.843099, -1.582448, -0.464154
3.140000, -0.686000, 0.150999, -1.248009, -0.444396
3.160000, -0.684000, 1.263933, -1.179957, -0.439199
3.180000, -0.682000, -0.024431, -1.245677, -0.441394
3.200000, -0.680000, -2.637651, -1.389277, -0.448146
3.220000, -0.678000, 2.747524, -1.089331, -0.430488
3.240000, -0.676000, 2.651693, -1.082529, -0.428348
3.260000, -0.674000, -4.691878, -1.480133, -0.448754
3.280000, -0.672000, -5.833894, -1.552234, -0.452139
3.300000, -0.670000, 3.031052, -1.072547, -0.425264
