0.040000, 9.980040, 10.204325, 10.186645
0.060000, 9.960120, 10.012249, 10.040501
0.080000, 9.940240, 10.063753, 10.065437
0.100000, 9.920400, 9.994471, 10.008516
0.120000, 9.900600, 9.839107, 9.874182
0.140000, 9.880840, 9.918838, 9.918466
0.160000, 9.861120, 9.817750, 9.837224
0.180000, 9.841440, 9.847610, 9.850106
0.200000, 9.821800, 10.074914, 10.033663
0.220000, 9.802200, 9.851595, 9.876705
0.240000, 9.782640, 9.681007, 9.722563
0.260000, 9.763120, 9.890940, 9.868774
0.280000, 9.743640, 9.722287, 9.745593
0.300000, 9.724200, 9.684776, 9.701231
0.320000, 9.704800, 9.710371, 9.712666
0.340000, 9.685440, 9.468962, 9.515460
0.360000, 9.666120, 9.552084, 9.555607
0.380000, 9.646840, 9.553969, 9.555884
0.400000, 9.627600, 9.668015, 9.647655
0.420000, 9.608400, 9.409195, 9.449485
0.440000, 9.589240, 9.654239, 9.624407
0.460000, 9.570120, 9.826845, 9.782781
0.480000, 9.551040, 9.701632, 9.706789
0.500000, 9.532000, 9.543917, 9.574779
0.520000, 9.513000, 9.310085, 9.366392
0.540000, 9.494040, 9.672780, 9.628230
0.560000, 9.475120, 9.334814, 9.381150
0.580000, 9.456240, 9.466110, 9.460061
0.600000, 9.437400, 9.119642, 9.182706
0.620000, 9.418600, 9.371636, 9.350163
0.640000, 9.399840, 9.382622, 9.372799
0.660000, 9.381120, 9.409658, 9.400576
0.680000, 9.362440, 9.392982, 9.392121
0.700000, 9.343800, 9.496286, 9.476321
0.720000, 9.325200, 9.253631, 9.290823
0.740000, 9.306640, 9.331858, 9.332104
0.760000, 9.288120, 9.379483, 9.371187
0.780000, 9.269640, 9.341342, 9.345282
0.800000, 9.251200, 9.375087, 9.370284
0.820000, 9.232800, 9.292922, 9.306396
0.840000, 9.214440, 9.219306, 9.238489
0.860000, 9.196120, 9.202736, 9.213903
0.880000, 9.177840, 9.077429, 9.105883
0.900000, 9.159600, 8.996175, 9.023334
0.920000, 9.141400, 9.178889, 9.156276
0.940000, 9.123240, 9.026673, 9.046541
0.960000, 9.105120, 9.062631, 9.063769
0.980000, 9.087040, 8.970140, 8.988166
1.000000, 9.069000, 9.187418, 9.154082
1.020000, 9.051000, 9.101086, 9.103954
1.040000, 9.033040, 8.813327, 8.868029
1.060000, 9.015120, 9.092711, 9.062551
1.080000, 8.997240, 8.973006, 8.984000
1.100000, 8.979400, 8.982846, 8.985265
1.120000, 8.961600, 9.005688, 9.002537
1.140000, 8.943840, 9.002280, 9.001647
1.160000, 8.926120, 8.971962, 8.977297
1.180000, 8.908440, 8.884897, 8.903433
1.200000, 8.890800, 8.895145, 8.900860
1.220000, 8.873200, 8.952174, 8.944150
1.240000, 8.855640, 8.886863, 8.896028
1.260000, 8.838120, 8.929044, 8.929044
1.280000, 8.820640, 8.760578, 8.760578
1.300000, 8.803200, 8.734540, 8.738284
1.320000, 8.785800, 8.790315, 8.782078
