# Order = 5
# Cutoff_Freq = 15
0.040000, 9.980040, 10.076043, 10.092711
0.060000, 9.960120, 9.869168, 10.035462
0.080000, 9.940240, 9.796957, 10.016659
0.100000, 9.920400, 9.953035, 10.044428
0.120000, 9.900600, 10.166482, 10.080260
0.140000, 9.880840, 9.831406, 10.029031
0.160000, 9.861120, 9.860393, 10.031407
0.180000, 9.841440, 9.670919, 10.005051
0.200000, 9.821800, 9.700658, 10.006175
0.220000, 9.802200, 9.539529, 9.985289
0.240000, 9.782640, 9.828193, 10.014093
0.260000, 9.763120, 9.764564, 10.006243
0.280000, 9.743640, 9.769433, 10.005280
0.300000, 9.724200, 9.702130, 9.997399
0.320000, 9.704800, 9.602296, 9.986409
0.340000, 9.685440, 9.891655, 10.010577
0.360000, 9.666120, 9.812781, 10.003048
0.380000, 9.646840, 9.519399, 9.976952
0.400000, 9.627600, 9.588455, 9.980467
0.420000, 9.608400, 9.624164, 9.981512
0.440000, 9.589240, 9.465472, 9.967143
0.460000, 9.570120, 9.629105, 9.977696
0.480000, 9.551040, 9.498427, 9.966077
0.500000, 9.532000, 9.402366, 9.956745
0.520000, 9.513000, 9.526568, 9.963630
0.540000, 9.494040, 9.618685, 9.968581
0.560000, 9.475120, 9.486064, 9.957535
0.580000, 9.456240, 9.545335, 9.959871
0.600000, 9.437400, 9.489331, 9.954263
0.620000, 9.418600, 9.474861, 9.951424
0.640000, 9.399840, 9.344341, 9.940534
0.660000, 9.381120, 9.483879, 9.947805
0.680000, 9.362440, 9.244412, 9.929784
0.700000, 9.343800, 9.332365, 9.933114
0.720000, 9.325200, 9.481304, 9.940837
0.740000, 9.306640, 9.411481, 9.934552
0.760000, 9.288120, 9.225770, 9.920446
0.780000, 9.269640, 9.211579, 9.917001
0.800000, 9.251200, 9.335678, 9.922530
0.820000, 9.232800, 9.230824, 9.913707
0.840000, 9.214440, 8.962246, 9.894082
0.860000, 9.196120, 9.292566, 9.911858
0.880000, 9.177840, 9.303164, 9.910421
0.900000, 9.159600, 9.231054, 9.903820
0.920000, 9.141400, 9.219333, 9.900812
0.940000, 9.123240, 9.077248, 9.889641
0.960000, 9.105120, 9.086615, 9.887487
0.980000, 9.087040, 9.106354, 9.886037
1.000000, 9.069000, 8.982661, 9.875818
1.020000, 9.051000, 8.973217, 9.872276
1.040000, 9.033040, 9.092409, 9.876626
1.060000, 9.015120, 9.114854, 9.875464
1.080000, 8.997240, 9.131055, 9.874016
1.100000, 8.979400, 9.205761, 9.876194
1.120000, 8.961600, 9.009950, 9.862242
1.140000, 8.943840, 8.932247, 9.854837
1.160000, 8.926120, 8.934476, 9.852031
1.180000, 8.908440, 8.937139, 9.849287
1.200000, 8.890800, 8.716655, 9.833206
1.220000, 8.873200, 8.794132, 9.834287
1.240000, 8.855640, 8.827074, 9.832983
1.260000, 8.838120, 9.005283, 9.005283
1.280000, 8.820640, 9.013455, 9.013455
1.300000, 8.803200, 8.843870, 8.925847
1.320000, 8.785800, 8.890951, 8.940732
1.340000, 8.768440, 8.662610, 8.877002
1.360000, 8.751120, 8.879951, 8.923303
1.380000, 8.733840, 8.776573, 8.902601
1.400000, 8.716600, 8.779523, 8.901757
1.420000, 8.699400, 8.621376, 8.875998
1.440000, 8.682240, 8.645249, 8.877148
1.460000, 8.665120, 8.866411, 8.904410
1.480000, 8.648040, 8.658284, 8.878501
1.500000, 8.631000, 8.789198, 8.892148
1.520000, 8.614000, 8.484095, 8.857859
1.540000, 8.597040, 8.865075, 8.895513
1.560000, 8.580120, 8.516285, 8.860224
1.580000, 8.563240, 8.654645, 8.871628
1.600000, 8.546400, 8.425933, 8.849015
1.620000, 8.529600, 8.585432, 8.861182
1.640000, 8.512840, 8.500151, 8.852242
1.660000, 8.496120, 8.318866, 8.834916
1.680000, 8.479440, 8.599211, 8.855816
1.700000, 8.462800, 8.475446, 8.844489
1.720000, 8.446200, 8.452246, 8.840916
1.740000, 8.429640, 8.410847, 8.835897
1.760000, 8.413120, 8.323757, 8.827285
1.780000, 8.396640, 8.431889, 8.833278
1.800000, 8.380200, 8.506165, 8.837118
1.820000, 8.363800, 8.531402, 8.837610
1.840000, 8.347440, 8.444981, 8.830101
1.860000, 8.331120, 8.355632, 8.822146
1.880000, 8.314840, 8.224629, 8.811000
1.900000, 8.298600, 8.130744, 8.802090
1.920000, 8.282400, 8.446284, 8.821311
1.940000, 8.266240, 8.263709, 8.807377
1.960000, 8.250120, 8.351654, 8.811291
1.980000, 8.234040, 8.222849, 8.800907
2.000000, 8.218000, 8.329268, 8.805871
2.020000, 8.202000, 8.190110, 8.794916
2.040000, 8.186040, 8.000057, 8.780204
2.060000, 8.170120, 8.368956, 8.801471
2.080000, 8.154240, 8.256040, 8.792642
2.100000, 8.138400, 8.202578, 8.787317
2.120000, 8.122600, 8.136818, 8.781061
2.140000, 8.106840, 8.201425, 8.782943
2.160000, 8.091120, 7.977079, 8.766721
2.180000, 8.075440, 8.141683, 8.774381
2.200000, 8.059800, 7.944597, 8.759862
2.220000, 8.044200, 8.080635, 8.765592
2.240000, 8.028640, 8.023693, 8.759760
2.260000, 8.013120, 8.002281, 8.755981
2.280000, 7.997640, 7.957984, 8.750749
2.300000, 7.982200, 8.044058, 8.753431
2.320000, 7.966800, 8.136275, 8.756785
2.340000, 7.951440, 8.093862, 8.752218
2.360000, 7.936120, 7.985903, 8.743545
