0.040000, 9.980040, 9.807972, 9.895141
0.060000, 9.960120, 10.123926, 9.982014
0.080000, 9.940240, 10.079594, 9.976732
0.100000, 9.920400, 10.037069, 9.972372
0.120000, 9.900600, 9.980010, 9.964252
0.140000, 9.880840, 9.761714, 9.920578
0.160000, 9.861120, 9.915854, 9.945496
0.180000, 9.841440, 9.885797, 9.937324
0.200000, 9.821800, 9.852381, 9.927283
0.220000, 9.802200, 9.957971, 9.944191
0.240000, 9.782640, 9.815550, 9.914995
0.260000, 9.763120, 9.811033, 9.908675
0.280000, 9.743640, 9.717960, 9.884103
0.300000, 9.724200, 9.738504, 9.878900
0.320000, 9.704800, 9.804299, 9.883537
0.340000, 9.685440, 9.856946, 9.888304
0.360000, 9.666120, 9.707525, 9.854767
0.380000, 9.646840, 9.638384, 9.832327
0.400000, 9.627600, 9.586561, 9.810700
0.420000, 9.608400, 9.465049, 9.772838
0.440000, 9.589240, 9.477021, 9.757293
0.460000, 9.570120, 9.612205, 9.767198
0.480000, 9.551040, 9.532809, 9.739434
0.500000, 9.532000, 9.565542, 9.732518
0.520000, 9.513000, 9.508380, 9.709516
0.540000, 9.494040, 9.535708, 9.702312
0.560000, 9.475120, 9.458129, 9.675529
0.580000, 9.456240, 9.403406, 9.651034
0.600000, 9.437400, 9.516292, 9.658799
0.620000, 9.418600, 9.447676, 9.634595
0.640000, 9.399840, 9.387745, 9.610400
0.660000, 9.381120, 9.301075, 9.579056
0.680000, 9.362440, 9.409957, 9.584413
0.700000, 9.343800, 9.211333, 9.532017
0.720000, 9.325200, 9.382725, 9.547750
0.740000, 9.306640, 9.313355, 9.521678
0.760000, 9.288120, 9.177400, 9.480509
0.780000, 9.269640, 9.409812, 9.509481
0.800000, 9.251200, 9.251322, 9.468713
0.820000, 9.232800, 9.238955, 9.452680
0.840000, 9.214440, 9.249684, 9.441402
0.860000, 9.196120, 9.211380, 9.421171
0.880000, 9.177840, 9.104927, 9.386278
0.900000, 9.159600, 9.186250, 9.385844
0.920000, 9.141400, 9.137138, 9.362490
0.940000, 9.123240, 9.117597, 9.344047
0.960000, 9.105120, 8.967604, 9.299087
0.980000, 9.087040, 9.165718, 9.319524
1.000000, 9.069000, 9.110275, 9.296656
1.020000, 9.051000, 8.840983, 9.229497
1.040000, 9.033040, 9.017522, 9.243041
1.060000, 9.015120, 8.882701, 9.200375
1.080000, 8.997240, 8.780364, 9.159992
1.100000, 8.979400, 9.015963, 9.184710
1.120000, 8.961600, 8.917810, 9.151560
1.140000, 8.943840, 8.856092, 9.123556
1.160000, 8.926120, 9.024126, 9.140770
1.180000, 8.908440, 8.976767, 9.121708
1.200000, 8.890800, 9.198560, 9.156722
1.220000, 8.873200, 9.001402, 9.116421
1.240000, 8.855640, 9.126862, 9.135192
1.260000, 8.838120, 8.726684, 8.726684
1.280000, 8.820640, 8.909157, 8.909157
1.300000, 8.803200, 8.697621, 8.801274
1.320000, 8.785800, 8.725209, 8.806915
1.340000, 8.768440, 8.863849, 8.842082
1.360000, 8.751120, 8.690636, 8.798863
1.380000, 8.733840, 8.820424, 8.822889
1.400000, 8.716600, 8.762819, 8.809300
1.420000, 8.699400, 8.649152, 8.782693
1.440000, 8.682240, 8.570820, 8.759518
1.460000, 8.665120, 8.517176, 8.738162
1.480000, 8.648040, 8.701699, 8.762849
